course_id;course_slug;course_name;source_kind;discipline;subject;question_count
41;transpetro-2026-04-contabilidade-ns-;Transpetro 2026 — Contabilidade (NS);SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Contabilidade (NS);50
41;transpetro-2026-04-contabilidade-ns-;Transpetro 2026 — Contabilidade (NS);SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
41;transpetro-2026-04-contabilidade-ns-;Transpetro 2026 — Contabilidade (NS);SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
41;transpetro-2026-04-contabilidade-ns-;Transpetro 2026 — Contabilidade (NS);SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
41;transpetro-2026-04-contabilidade-ns-;Transpetro 2026 — Contabilidade (NS);SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
41;transpetro-2026-04-contabilidade-ns-;Transpetro 2026 — Contabilidade (NS);SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
41;transpetro-2026-04-contabilidade-ns-;Transpetro 2026 — Contabilidade (NS);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
41;transpetro-2026-04-contabilidade-ns-;Transpetro 2026 — Contabilidade (NS);SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
41;transpetro-2026-04-contabilidade-ns-;Transpetro 2026 — Contabilidade (NS);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
41;transpetro-2026-04-contabilidade-ns-;Transpetro 2026 — Contabilidade (NS);SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
41;transpetro-2026-04-contabilidade-ns-;Transpetro 2026 — Contabilidade (NS);SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
41;transpetro-2026-04-contabilidade-ns-;Transpetro 2026 — Contabilidade (NS);SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
41;transpetro-2026-04-contabilidade-ns-;Transpetro 2026 — Contabilidade (NS);SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
41;transpetro-2026-04-contabilidade-ns-;Transpetro 2026 — Contabilidade (NS);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
41;transpetro-2026-04-contabilidade-ns-;Transpetro 2026 — Contabilidade (NS);SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
37;transpetro-2026-01-cozinheiro-cza-;Transpetro 2026 — Cozinheiro (CZA);SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Cozinheiro (CZA);50
37;transpetro-2026-01-cozinheiro-cza-;Transpetro 2026 — Cozinheiro (CZA);SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
37;transpetro-2026-01-cozinheiro-cza-;Transpetro 2026 — Cozinheiro (CZA);SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
37;transpetro-2026-01-cozinheiro-cza-;Transpetro 2026 — Cozinheiro (CZA);SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
37;transpetro-2026-01-cozinheiro-cza-;Transpetro 2026 — Cozinheiro (CZA);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
37;transpetro-2026-01-cozinheiro-cza-;Transpetro 2026 — Cozinheiro (CZA);SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
37;transpetro-2026-01-cozinheiro-cza-;Transpetro 2026 — Cozinheiro (CZA);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;51
37;transpetro-2026-01-cozinheiro-cza-;Transpetro 2026 — Cozinheiro (CZA);SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
37;transpetro-2026-01-cozinheiro-cza-;Transpetro 2026 — Cozinheiro (CZA);SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
21;transpetro-2026-03-dutos-e-terminais;Transpetro 2026 — Dutos e Terminais;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Dutos e Terminais;50
21;transpetro-2026-03-dutos-e-terminais;Transpetro 2026 — Dutos e Terminais;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
21;transpetro-2026-03-dutos-e-terminais;Transpetro 2026 — Dutos e Terminais;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
21;transpetro-2026-03-dutos-e-terminais;Transpetro 2026 — Dutos e Terminais;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
21;transpetro-2026-03-dutos-e-terminais;Transpetro 2026 — Dutos e Terminais;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
21;transpetro-2026-03-dutos-e-terminais;Transpetro 2026 — Dutos e Terminais;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
21;transpetro-2026-03-dutos-e-terminais;Transpetro 2026 — Dutos e Terminais;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
21;transpetro-2026-03-dutos-e-terminais;Transpetro 2026 — Dutos e Terminais;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
21;transpetro-2026-03-dutos-e-terminais;Transpetro 2026 — Dutos e Terminais;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
21;transpetro-2026-03-dutos-e-terminais;Transpetro 2026 — Dutos e Terminais;SUPABASE_ACADEMIC;Matemática;Conjuntos numéricos;50
21;transpetro-2026-03-dutos-e-terminais;Transpetro 2026 — Dutos e Terminais;SUPABASE_ACADEMIC;Matemática;Razão e proporção, regra de três e porcentagem;65
21;transpetro-2026-03-dutos-e-terminais;Transpetro 2026 — Dutos e Terminais;SUPABASE_ACADEMIC;Matemática;Relações e funções;50
21;transpetro-2026-03-dutos-e-terminais;Transpetro 2026 — Dutos e Terminais;SUPABASE_ACADEMIC;Matemática;Equações e sistemas de equações lineares;50
21;transpetro-2026-03-dutos-e-terminais;Transpetro 2026 — Dutos e Terminais;SUPABASE_ACADEMIC;Matemática;Análise combinatória;50
21;transpetro-2026-03-dutos-e-terminais;Transpetro 2026 — Dutos e Terminais;SUPABASE_ACADEMIC;Matemática;Probabilidade básica;50
16;transpetro-2026-01-eletricista-elt-;Transpetro 2026 — Eletricista (ELT);SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Eletricista (ELT);50
16;transpetro-2026-01-eletricista-elt-;Transpetro 2026 — Eletricista (ELT);SUPABASE_ACADEMIC;Inglês Técnico Marítimo;Compreensão de texto escrito em língua inglesa;50
16;transpetro-2026-01-eletricista-elt-;Transpetro 2026 — Eletricista (ELT);SUPABASE_ACADEMIC;Inglês Técnico Marítimo;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
16;transpetro-2026-01-eletricista-elt-;Transpetro 2026 — Eletricista (ELT);SUPABASE_ACADEMIC;Inglês Técnico Marítimo;Inglês Técnico Marítimo;50
16;transpetro-2026-01-eletricista-elt-;Transpetro 2026 — Eletricista (ELT);SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
16;transpetro-2026-01-eletricista-elt-;Transpetro 2026 — Eletricista (ELT);SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
16;transpetro-2026-01-eletricista-elt-;Transpetro 2026 — Eletricista (ELT);SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
16;transpetro-2026-01-eletricista-elt-;Transpetro 2026 — Eletricista (ELT);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
16;transpetro-2026-01-eletricista-elt-;Transpetro 2026 — Eletricista (ELT);SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
16;transpetro-2026-01-eletricista-elt-;Transpetro 2026 — Eletricista (ELT);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;51
16;transpetro-2026-01-eletricista-elt-;Transpetro 2026 — Eletricista (ELT);SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
16;transpetro-2026-01-eletricista-elt-;Transpetro 2026 — Eletricista (ELT);SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
51;transpetro-2026-04-enfermagem-do-trabalho;Transpetro 2026 — Enfermagem do Trabalho;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Enfermagem do Trabalho;50
51;transpetro-2026-04-enfermagem-do-trabalho;Transpetro 2026 — Enfermagem do Trabalho;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
51;transpetro-2026-04-enfermagem-do-trabalho;Transpetro 2026 — Enfermagem do Trabalho;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
51;transpetro-2026-04-enfermagem-do-trabalho;Transpetro 2026 — Enfermagem do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
51;transpetro-2026-04-enfermagem-do-trabalho;Transpetro 2026 — Enfermagem do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
51;transpetro-2026-04-enfermagem-do-trabalho;Transpetro 2026 — Enfermagem do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
51;transpetro-2026-04-enfermagem-do-trabalho;Transpetro 2026 — Enfermagem do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
51;transpetro-2026-04-enfermagem-do-trabalho;Transpetro 2026 — Enfermagem do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
51;transpetro-2026-04-enfermagem-do-trabalho;Transpetro 2026 — Enfermagem do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
51;transpetro-2026-04-enfermagem-do-trabalho;Transpetro 2026 — Enfermagem do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
51;transpetro-2026-04-enfermagem-do-trabalho;Transpetro 2026 — Enfermagem do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
51;transpetro-2026-04-enfermagem-do-trabalho;Transpetro 2026 — Enfermagem do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
51;transpetro-2026-04-enfermagem-do-trabalho;Transpetro 2026 — Enfermagem do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
51;transpetro-2026-04-enfermagem-do-trabalho;Transpetro 2026 — Enfermagem do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
51;transpetro-2026-04-enfermagem-do-trabalho;Transpetro 2026 — Enfermagem do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
24;transpetro-2026-03-enfermagem-do-trabalho-nm-;Transpetro 2026 — Enfermagem do Trabalho (NM);SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Enfermagem do Trabalho (NM);50
24;transpetro-2026-03-enfermagem-do-trabalho-nm-;Transpetro 2026 — Enfermagem do Trabalho (NM);SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
24;transpetro-2026-03-enfermagem-do-trabalho-nm-;Transpetro 2026 — Enfermagem do Trabalho (NM);SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
24;transpetro-2026-03-enfermagem-do-trabalho-nm-;Transpetro 2026 — Enfermagem do Trabalho (NM);SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
24;transpetro-2026-03-enfermagem-do-trabalho-nm-;Transpetro 2026 — Enfermagem do Trabalho (NM);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
24;transpetro-2026-03-enfermagem-do-trabalho-nm-;Transpetro 2026 — Enfermagem do Trabalho (NM);SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
24;transpetro-2026-03-enfermagem-do-trabalho-nm-;Transpetro 2026 — Enfermagem do Trabalho (NM);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
24;transpetro-2026-03-enfermagem-do-trabalho-nm-;Transpetro 2026 — Enfermagem do Trabalho (NM);SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
24;transpetro-2026-03-enfermagem-do-trabalho-nm-;Transpetro 2026 — Enfermagem do Trabalho (NM);SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
24;transpetro-2026-03-enfermagem-do-trabalho-nm-;Transpetro 2026 — Enfermagem do Trabalho (NM);SUPABASE_ACADEMIC;Matemática;Conjuntos numéricos;50
24;transpetro-2026-03-enfermagem-do-trabalho-nm-;Transpetro 2026 — Enfermagem do Trabalho (NM);SUPABASE_ACADEMIC;Matemática;Razão e proporção, regra de três e porcentagem;65
24;transpetro-2026-03-enfermagem-do-trabalho-nm-;Transpetro 2026 — Enfermagem do Trabalho (NM);SUPABASE_ACADEMIC;Matemática;Relações e funções;50
24;transpetro-2026-03-enfermagem-do-trabalho-nm-;Transpetro 2026 — Enfermagem do Trabalho (NM);SUPABASE_ACADEMIC;Matemática;Equações e sistemas de equações lineares;50
24;transpetro-2026-03-enfermagem-do-trabalho-nm-;Transpetro 2026 — Enfermagem do Trabalho (NM);SUPABASE_ACADEMIC;Matemática;Análise combinatória;50
24;transpetro-2026-03-enfermagem-do-trabalho-nm-;Transpetro 2026 — Enfermagem do Trabalho (NM);SUPABASE_ACADEMIC;Matemática;Probabilidade básica;50
40;transpetro-2026-04-engenharia-ambiental;Transpetro 2026 — Engenharia Ambiental;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Engenharia Ambiental;50
40;transpetro-2026-04-engenharia-ambiental;Transpetro 2026 — Engenharia Ambiental;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
40;transpetro-2026-04-engenharia-ambiental;Transpetro 2026 — Engenharia Ambiental;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
40;transpetro-2026-04-engenharia-ambiental;Transpetro 2026 — Engenharia Ambiental;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
40;transpetro-2026-04-engenharia-ambiental;Transpetro 2026 — Engenharia Ambiental;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
40;transpetro-2026-04-engenharia-ambiental;Transpetro 2026 — Engenharia Ambiental;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
40;transpetro-2026-04-engenharia-ambiental;Transpetro 2026 — Engenharia Ambiental;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
40;transpetro-2026-04-engenharia-ambiental;Transpetro 2026 — Engenharia Ambiental;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
40;transpetro-2026-04-engenharia-ambiental;Transpetro 2026 — Engenharia Ambiental;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
40;transpetro-2026-04-engenharia-ambiental;Transpetro 2026 — Engenharia Ambiental;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
40;transpetro-2026-04-engenharia-ambiental;Transpetro 2026 — Engenharia Ambiental;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
40;transpetro-2026-04-engenharia-ambiental;Transpetro 2026 — Engenharia Ambiental;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
40;transpetro-2026-04-engenharia-ambiental;Transpetro 2026 — Engenharia Ambiental;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
40;transpetro-2026-04-engenharia-ambiental;Transpetro 2026 — Engenharia Ambiental;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
40;transpetro-2026-04-engenharia-ambiental;Transpetro 2026 — Engenharia Ambiental;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
46;transpetro-2026-04-engenharia-civil;Transpetro 2026 — Engenharia Civil;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Engenharia Civil;50
46;transpetro-2026-04-engenharia-civil;Transpetro 2026 — Engenharia Civil;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
46;transpetro-2026-04-engenharia-civil;Transpetro 2026 — Engenharia Civil;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
46;transpetro-2026-04-engenharia-civil;Transpetro 2026 — Engenharia Civil;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
46;transpetro-2026-04-engenharia-civil;Transpetro 2026 — Engenharia Civil;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
46;transpetro-2026-04-engenharia-civil;Transpetro 2026 — Engenharia Civil;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
46;transpetro-2026-04-engenharia-civil;Transpetro 2026 — Engenharia Civil;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
46;transpetro-2026-04-engenharia-civil;Transpetro 2026 — Engenharia Civil;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
46;transpetro-2026-04-engenharia-civil;Transpetro 2026 — Engenharia Civil;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
46;transpetro-2026-04-engenharia-civil;Transpetro 2026 — Engenharia Civil;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
46;transpetro-2026-04-engenharia-civil;Transpetro 2026 — Engenharia Civil;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
46;transpetro-2026-04-engenharia-civil;Transpetro 2026 — Engenharia Civil;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
46;transpetro-2026-04-engenharia-civil;Transpetro 2026 — Engenharia Civil;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
46;transpetro-2026-04-engenharia-civil;Transpetro 2026 — Engenharia Civil;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
46;transpetro-2026-04-engenharia-civil;Transpetro 2026 — Engenharia Civil;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
70;transpetro-2026-04-engenharia-de-automa-o;Transpetro 2026 — Engenharia de Automação;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Engenharia de Automação;50
70;transpetro-2026-04-engenharia-de-automa-o;Transpetro 2026 — Engenharia de Automação;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
70;transpetro-2026-04-engenharia-de-automa-o;Transpetro 2026 — Engenharia de Automação;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
70;transpetro-2026-04-engenharia-de-automa-o;Transpetro 2026 — Engenharia de Automação;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
70;transpetro-2026-04-engenharia-de-automa-o;Transpetro 2026 — Engenharia de Automação;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
70;transpetro-2026-04-engenharia-de-automa-o;Transpetro 2026 — Engenharia de Automação;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
70;transpetro-2026-04-engenharia-de-automa-o;Transpetro 2026 — Engenharia de Automação;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
70;transpetro-2026-04-engenharia-de-automa-o;Transpetro 2026 — Engenharia de Automação;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
70;transpetro-2026-04-engenharia-de-automa-o;Transpetro 2026 — Engenharia de Automação;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
70;transpetro-2026-04-engenharia-de-automa-o;Transpetro 2026 — Engenharia de Automação;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
70;transpetro-2026-04-engenharia-de-automa-o;Transpetro 2026 — Engenharia de Automação;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
70;transpetro-2026-04-engenharia-de-automa-o;Transpetro 2026 — Engenharia de Automação;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
70;transpetro-2026-04-engenharia-de-automa-o;Transpetro 2026 — Engenharia de Automação;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
70;transpetro-2026-04-engenharia-de-automa-o;Transpetro 2026 — Engenharia de Automação;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
70;transpetro-2026-04-engenharia-de-automa-o;Transpetro 2026 — Engenharia de Automação;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
57;transpetro-2026-04-engenharia-de-inspe-o;Transpetro 2026 — Engenharia de Inspeção;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Engenharia de Inspeção;50
57;transpetro-2026-04-engenharia-de-inspe-o;Transpetro 2026 — Engenharia de Inspeção;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
57;transpetro-2026-04-engenharia-de-inspe-o;Transpetro 2026 — Engenharia de Inspeção;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
57;transpetro-2026-04-engenharia-de-inspe-o;Transpetro 2026 — Engenharia de Inspeção;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
57;transpetro-2026-04-engenharia-de-inspe-o;Transpetro 2026 — Engenharia de Inspeção;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
57;transpetro-2026-04-engenharia-de-inspe-o;Transpetro 2026 — Engenharia de Inspeção;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
57;transpetro-2026-04-engenharia-de-inspe-o;Transpetro 2026 — Engenharia de Inspeção;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
57;transpetro-2026-04-engenharia-de-inspe-o;Transpetro 2026 — Engenharia de Inspeção;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
57;transpetro-2026-04-engenharia-de-inspe-o;Transpetro 2026 — Engenharia de Inspeção;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
57;transpetro-2026-04-engenharia-de-inspe-o;Transpetro 2026 — Engenharia de Inspeção;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
57;transpetro-2026-04-engenharia-de-inspe-o;Transpetro 2026 — Engenharia de Inspeção;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
57;transpetro-2026-04-engenharia-de-inspe-o;Transpetro 2026 — Engenharia de Inspeção;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
57;transpetro-2026-04-engenharia-de-inspe-o;Transpetro 2026 — Engenharia de Inspeção;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
57;transpetro-2026-04-engenharia-de-inspe-o;Transpetro 2026 — Engenharia de Inspeção;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
57;transpetro-2026-04-engenharia-de-inspe-o;Transpetro 2026 — Engenharia de Inspeção;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Engenharia de Produção;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Gestão de Projetos;Gestão de Projetos;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
43;transpetro-2026-04-engenharia-de-produ-o;Transpetro 2026 — Engenharia de Produção;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
65;transpetro-2026-04-engenharia-de-seguran-a-de-processo;Transpetro 2026 — Engenharia de Segurança de Processo;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Engenharia de Segurança de Processo;50
65;transpetro-2026-04-engenharia-de-seguran-a-de-processo;Transpetro 2026 — Engenharia de Segurança de Processo;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
65;transpetro-2026-04-engenharia-de-seguran-a-de-processo;Transpetro 2026 — Engenharia de Segurança de Processo;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
65;transpetro-2026-04-engenharia-de-seguran-a-de-processo;Transpetro 2026 — Engenharia de Segurança de Processo;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
65;transpetro-2026-04-engenharia-de-seguran-a-de-processo;Transpetro 2026 — Engenharia de Segurança de Processo;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
